信口开喝,信口开河
洗心革面,洗面革心
名垂青史,永垂竹帛
响遏行云,经久不息
尽然有序,有条不紊
像貌,面目
信札,简牍
柔远怀迩,柔远镇迩
拥戴,爱护
一时,有时
密友,相知
向往,敬仰
集结,鸠集
妙趣横生,逸趣横生
一霎,须臾
美丽,美貌
匀称,均匀
邑邑,郁郁
因时制宜,相机行事
原委,经过
究竟,结局
以言为讳,以言取人
一举三反,举一反三
尤物,美人
教导,教诲
激进,进攻
九死一生,绝处逢生
妙手回春,药到病除
密集,集中
埋没,荫蔽
如影随形,形影不离
教授,教育
如出一辙,如同一口
接头,接洽
盲人摸象,盲人说象
倚门卖笑,倚门献笑
勉力,激发
一诺千金,言必有据
倚庐之望,倚门倚闾
鱼跃鸢飞,鸡飞狗跳
决绝,绝交
入地无门,进退两难
有的放矢,见兔放鹰
仰首伸眉,摇头摆尾
酒足饭饱,酒酣耳热
喜笑颜开,言笑晏晏
形式,模式
一团漆黑,暗无天日
举头,仰面
郁郁不乐,闷闷不乐
弦外之音,行间字里
胶柱调瑟,胶柱鼓瑟
显祖扬名,显祖荣宗
一名不文,一无所有
向往,羡慕
巡哨,巡逻
熬炼,磨练
想象,遐想
迷魂夺魄,迷魂淫魄
积累,积蓄
逍遥法外,逍遥自在
喜笑颜开,笑容可掬
一家之言,一家之辞
意马心猿,犹豫不决
安贫乐道,安贫守道
休息,安眠
养痈成患,养虎遗患
教练,训练
聚积,鸠合
喜形于色,喜眉笑目
安家立业,安身立命
鸦没鹊静,鸦默雀静
衣绣昼行,衣锦还乡
一叶障目,以偏概全
忍气吞声,饮泣吞声
急不及待,急不可待
泱泱大国,泱泱大风
骄傲自大,骄横跋扈
将信将疑,疑信参半
一统天下,金瓯无缺
隐约,隐隐
结好,结盟
惊愕,惊讶
饥附饱扬,饥附饱飏
一无所长,一无是处
因何,缘何
先兆,预兆
人弃我取,隐恶扬善
一望而知,显而易见
尽力,竭力
印象,影像
目力,见识
严重,急急
一气呵成,一鼓作气
演练,训练
家族,家眷
景星凤皇,景星庆云
意味深长,语重心长
冀望,希望
优等,甲等
心口不一,言不由中
喜闻乐见,雅俗共赏
一壁,一面
引以为戒,引以为鉴
仰制,压榨
许愿,许诺
研精殚力,研精殚思
名高难副,名高难符
哑忍,隐忍
怏怏不乐,郁郁寡欢
埋头,静心
一无所好,一无所能
决定,决计
怨天尤人,怨天怨地
惊羡,羡慕
兴会,兴趣
凶横,凶猛
因公假私,因公行私
压迫,禁止
弱小,纤弱
野鹤闲云,闲云野鹤
基本,基本
教学,熏陶
乳臭未干,乳臭未除
掩瞒,蒙蔽
尽力,极力
以古讽今,以古非今
以柔克刚,以柔制刚
与日俱增,有加无已
激昂,激越
卖儿鬻女,哀鸿遍野
援助,救济
敬仰,热爱
惊叹不已,惊叹不止
间不容息,间不容缓
以一当十,以一顶百
寻找,摸索
牙人,经纪
绝笔,遗言
坚硬,坚韧
劫难,磨难
俊俏,绚丽
居丧,居忧
井然有序,鱼贯而入
迎日推策,迎日推筴
冤枉,原委
驿使梅花,驿路梅花
意料,预料
羞惭,腼腆
以德报怨,以直报怨
兴缓筌漓,兴致勃勃
坚如盘石,安如泰山
计划,预备
消失,消散
人才两失,人财两空
人山人海,挨肩擦背
如汤浇雪,如汤灌雪
形势,现象
假使,假若
胸怀,襟怀
效仿,效法
安宁,安稳
巡缉,巡视
营生,谋生
目不别视,目不斜视
迂回,间接
依据,依照
及锋而试,捷足先登
言浅意深,言近旨远
援助,救助
急切,紧急
信仰,信奉
安然如故,安然无恙
焦虑,紧张
阿谀取容,阿谀逢迎
急躁,蛮横
奸猾,奸诈
井然有序,鱼贯而来
捷足先得,捷足先登
蝇头小利,蝇头微利
倚马七纸,倚马千言
兴妖作孽,兴妖作怪
嫉恨,怨恨
余光,余晖
言之有物,言之有理
养生送死,养老送终
显现,显露
应考,应试
明净,皎洁
描摹,描述
以免,免得
急于星火,急如星火
人烟,烟火
心腹之患,心腹大患
援助,援手
远水不救近火,远水不解近渴
有勇无谋,有勇有谋
稀疏,稀罕
娇傲,骄贵
要言不烦,言简意赅
觉醒,醒觉
宥恕,饶恕
寻求,谋求
皎白,皎皎
一呼百应,遥相呼应
心领神会,融会贯通
教学,教诲
漫天遍野,漫山遍野
喜爱,爱好
由于,鉴于
衣不蔽体,衣衫褴褛
进展,进步
严格,严谨
见机行事,见风使舵
友好,友爱
记录,记载
加倍,尤其
骄横,骄矜
倚仗,倚恃
面红耳热,面红耳赤
信誉,名誉
养痈贻患,养虎自齧
仪表,样貌
萧条,萧然
洋人,西人
一言为定,言而有信
人各有志,人心如面
因循,沿袭
进退两难,进退迍邅
笑容,笑颜
面孔,面庞
以死相拼,鱼死网破
闲扯,闲聊
兴风作浪,引风吹火
凶悍,凶横
约略,节略
陷坑,陷阱
精巧,雅致
涎皮涎脸,涎皮赖脸
接头,研究
一览无遗,一览而尽
仪容,仪表
血统,血缘
精致,细致
圆滑,油滑
暧昧不明,阴谋诡计
目不转睛,目不转视
剿灭,歼灭
爱财如命,爱财若命
予人口实,贻人口实
压缩,紧缩
玉食锦衣,锦衣玉食
缅怀,记挂
希图,希望
孝子贤孙,孝子顺孙
炎暑,炎热
衣绣夜游,衣锦夜游
息息相关,脉脉相通
惊惶,惊愕
如日方升,日升月恒
局部,限制
决战,决斗
面容,面貌
假仁假意,虚情假意
坚强,坚贞
衔尾,衔接
酒足饭饱,酒醉饭饱
削弱,弱小
灭尽,灭绝
黯淡无光,黯然失色
焦心劳思,焦心热中
一般,寻常
坚苦,辛劳
心慌意乱,意乱心慌
日上三竿,日已三竿
安静,寂寞
忧愁,忧闷
仰取俯拾,仰拾俯取
人欢马叫,人生鼎沸
相沿成习,约定俗成
小往大来,阴消阳长
吉兆,喜兆
俊俏,秀雅
一无所知,冥顽不灵
以此类推,依此类推
纠结,纠葛
容貌,面容
简单,简洁
夜以继日,没日没夜
计上心头,计上心来
心潮澎湃,心潮起伏
愿望,梦想
久别重逢,旧雨重逢
教育,训导
希奇古怪,稀奇古怪
价值,价格
怿妧颦眉,美中不足
密密麻麻,星罗棋布
协商,计议
忧心忡忡,郁郁寡欢
一举一动,一言一行
精制,细腻
骏骨牵盐,骥服盐车
相识,结识
应用,运用
技术,技能
奸刁,奸诈
较着,鲜明
修筑,建设
疑问,疑难
涎皮涎脸,涎脸涎皮
九死一生,岌岌可危
凶险,按凶恶
紧记,谨记
卖弄俊俏,卖弄风情
原谅,饶恕
凶神恶煞,妖魔鬼怪
傲睨一切,傲睨万物
日暮途穷,日暮途远
拣精剔肥,拣精拣肥
悠然自得,闲云野鹤
消息,音尘
警告,警觉
厌倦,厌弃
兴兵动众,兴师动众
计日以待,计日而待
如雷灌耳,如雷贯耳
用逸待劳,用逸待劳
兼容并包,教学相长
心急火燎,心里如焚
遐尔闻名,遐迩闻名
局面,景象
安分守纪,循规蹈矩
机灵,机警
秀美,美丽
机关算尽,用尽心机
旋涡,漩涡
心心相印,息息相通
熔化,熔化
协和,协调
以来,寄托
艺坛,艺苑
暗淡,暗淡
积储,积蓄
哑子寻梦,哑子托梦
搅动,搅拌
警卫,警惕
元气,精神
决定,决意
加快,加速
九九归一,九九归原
严苛,严酷
应对如流,应答如流
眸子,眼珠
袭击,进攻
交换,交流
运气,运道
新月,月牙
映现,显现
秀外慧中,秀色可餐
安慰,安抚
入梦,安眠
奄奄一息,摇摇欲堕
厌弃,嫌弃
允许,原意
加膝坠泉,加膝坠渊
一箭上垛,一箭中的
友善,友好
加倍,加强
也是,亦然
修建,修理
夏历,阴历
遗簪坠屦,遗簪弊履
将功补过,计功补过
漫骂,谩骂
暗指,暗示
辛劳,辛苦
救急,济急
教会,教导
泄漏,泄露
胸无城府,襟怀坦白
鸣钟列鼎,鸣钟食鼎
希望,心愿
歼灭,消灭
目光如豆,眼光短浅
响彻云霄,绕梁三日
仪表,相貌
假仁假义,虚情假义
循规蹈矩,循途守辙
优胜劣汰,弱肉强食
加倍,油漆
暇瑜错陈,瑕瑜互见
嘉宾,稀客
新奇,新鲜
假意周旋,虚与委蛇
醒悟,醒觉
如胶似漆,如鱼似水
人烟稀少,渺无人迹
言论,议论
尽心,经心
妙语双关,妙语连珠
聚积,蚁合
夭折,夭殇
减削,削减
绚丽,美丽
抉择,选取
烟消云散,销声匿迹
秀丽,绚烂
夜以继日,夜以继昼
凶恶,凶横
希奇,稀奇
压倒元白,名列前茅
预料,预计
没齿不忘,没齿难忘
接踵而至,源源不断
谢却,谢绝
药剂,药方
严穆,严肃
丫头,丫环
英姿,雄姿
兴高采烈,喜气洋洋
喧哗,热闹
安抚,欣尉
拒绝,绝交
玉昆金友,金友玉昆
哀嚎,哀鸣
安宁,寂静
铭心刻骨,铭心镂骨
消逝,灭亡
月信,月经
希图,野心
以前,已往
日就衰败,每况愈下
聚集,鸠集
旧交,雅故
凶悍,蛮横
郢人斤斧,郢人斤斫
一狐之掖,一狐之腋
将就,应付
一应俱全,应有尽有
音尘,音讯
绝代佳人,艳色绝世
警卫,警戒
健旺,建壮
一干二净,鸡犬不留
心直口快,由衷之言
简练,精练
及时行乐,极乐世界
心病,芥蒂
奄奄一息,奄奄垂绝
修理,修葺
一窍不通,目不识丁
如火如荼,热火朝天
日无暇晷,日理万机
交锋,接触
细目,详情
面面俱到,面面俱圆
严刻,严格
解说,讲解
影射,暗射
压抑,胁制
相依为命,相须为命
集合,集结
有气无力,有气没力
一团漆黑,一无是处
哀号,哀鸣
宴安鸩毒,晏安鸩毒
爱才如渴,爱才若渴
节俭,节约
懊恼,懊悔
心愿,欲望
相似,近似
精巧,精致
名列前茅,金榜题名
傲岸,骄横
严刻,严峻
俭约,节减
以一儆百,以一警百
心痒难抓,心痒难挝
印章,印记
以至,以致
奚弄,讥笑
奄奄一息,岌岌可危
计算,阴谋
教导,训诲
熔解,融解
满腹长才,经纶满腹
埋没,隐敝
烟波浩渺,烟雾弥漫
减弱,削弱
进入,进来
卖官卖爵,卖官贩爵
眼明手快,眼疾手快
一切,一概
养精蓄锐,竭尽全力
相似,相同
热心,血忱
明枪暗箭,暗箭难防
因噎废食,因小失大
如丘而止,戛然而止
节上生枝,节外生枝
掩袭,狙击
心思,心计
艰巨,艰苦
缄默,静默
狭窄,狭隘
油头滑脸,油头滑面
咬定牙根,咬紧牙关
一尘不染,洁身自好
蚁拥蜂攒,蚁萃螽集
日进斗金,腰缠万贯
奸险,阴毒
严谨,谨严
衣冠土枭,衣冠禽兽
消亡,消逝
见危授命,见危致命
积劳成疾,鞠躬尽瘁
母舅,舅舅
俊秀,秀丽
一鳞片爪,一鳞片甲
安于现状,安故重迁
修长,悠长
安置,安顿
消息,音书
源由,由来
哑然失笑,忍俊不禁
凶人,奸人
敬老怜贫,敬老恤贫
买犁卖剑,卖剑买牛
局促不安,跼蹐不安
剑拔弩张,箭拔弩张
有心,蓄意
瑶林玉树,瑶林琼树
摇动,摇曳
一脸茫然,茫然若失
膺惩,袭击
酒席,酒菜
袭人故技,袭人故智
人心,民心
延续,继续
面不改容,面不改色
安静,寂寥
疾言厉色,金刚怒目
以身殉国,以身许国
精壮,精悍
饮冰吞檗,饮冰茹蘖
揭示,显示
妍丽,艳丽
见财起意,见钱眼开
娇气,娇贵
一反常态,急转直下
俭省,节约
悠久,永远
介意,小心
鱼溃鸟散,鱼溃鸟离
羞惭,羞愧
柔弱,纤弱
戏弄,辱弄
绵绵不断,绵绵不绝
依人而立,因人成事
疑团,谜团
热枕,热诚
永垂不朽,遗臭万年
相见恨晚,相识恨晚
阴暗,阴沉
抑制,抑止
目挑心招,眉目传情
乳臭未乾,马齿徒增
精妙绝伦,精彩绝伦
雪中送炭,雪里送炭
销声匿迹,隐姓埋名
皎洁,鲜明
与时偕行,与时相偶
紧迫,要紧
修建,修造
监管,羁系
热心,热沈
教悔,熏陶
景象,现象
筵席,酒菜
一扫而光,一网打尽
悠久,悠长
牙床,牙根
目定口呆,目瞪口呆
灭亡,灭绝
焦急,焦躁
明火执仗,明火执杖
消磨,消费
月底,月终
解释,讲明
兼容并包,兼而有之
目光如炬,目光如电
简谱,简陋
弦外之音,弦外有音
兴盛,郁勃
进退两难,进退为难
晋级,进犯
小矮个,矮个子
热中,热沈
一孔之见,一得之愚
一仍目贯,依然如故
暗藏,隐藏
一概,一致
阴恶,阴毒
明显,鲜明
美名天下,誉满天下
喜悦,愿意
角逐,较量
一呜惊人,名满天下
以来,仰赖
惊惶失措,目瞪口呆
优良,杰出
觉悟,醒悟
一帆风顺,一路平安
心力,精力
源清流洁,源清流清
绚丽,鲜丽
永别,诀别
哀思,哀愁
锦营花阵,锦阵花营
目击,目睹
血流成河,血流漂杵
心劳计绌,绞尽脑汁
惊恐,惊险
些许,几许
名堂,技俩
如虎添翼,锦上添花
信仰,信念
佣人,西崽
怨恨,懊悔
一席之地,一隅之地
学识,学问
心如刀割,心如刀锯
人地两生,人地生疏
湮没,隐敝
拒人千里,距人千里
一己之见,一相情愿
游历,游履
借客报仇,借身报仇
矮人看戏,矮子看场
宴安鸩毒,燕安鸩毒
名不副实,有名无实
揎拳掳袖,跃跃欲试
名垂万古,名垂千古
鸠夺鹊巢,鸠居鹊巢
满目疮痍,衣衫褴褛
惊涛骇浪,鲸波鳄浪
印象,影象
仰赖,依靠
机关,架构
鸡飞狗窜,鸡飞狗跳
院子,院落
以暴易暴,以眼还眼
燕颔虎须,燕颔虬须
贤能,贤达
局部,限度
严惩不贷,军法从事
忌日,忌辰
坚苦,艰巨
仰仗,依附
仪容,相貌
弥天大谎,迷天大谎
缄口不言,缄口无言
教授,教诲
暗害,暗杀
精华,精美
绚丽,鲜艳
也好,也罢
信号,记号
挨家挨户,挨门逐户
邪恶,阴险
一见倾心,一见钟情
一钱如命,爱财如命
今后,以后
殁,没意思
怨天尤人,怨天恨地
一唱一和,亦步亦趋
一矢双穿,一箭双雕
鸡犬不惊,鸡犬无惊
舆论,言谈
检核,检点
养病,养痾
一决雌雄,决一死战
描摹,描绘
秀气,秀雅
居利思义,见利思义
居功自傲,居功自恃
喧哗,喧闹
燕昭好马,燕昭市骏
简便,简捷
萧条,萧瑟
积重难返,积非成是
遗书,遗言
相逢,相遇
末梢,末端
蔑视,贱视
接于眼前,近在眉睫
灭绝,绝技
泄劲,泄气
询查,询问
借鉴,鉴戒
京关,畿辇
挟制,胁迫
继古开今,继往开来
举头,昂首
摩砺以须,磨厉以须
即速,马上
希望,有望
急竹繁丝,急管繁弦
向壁虚构,面壁虚构
巡捕,巡警
一鞭先著,先吾著鞭
晶体,警戒
仍旧,已经
机密,机要
哀愁,哀戚
尖锐,锐利
引起,惹起
遗臭万年,遗臭千年
鲸波鼍浪,鲸涛鼍浪
检查,检讨
相貌,面容
凶恶,险恶
喜洋洋,喜滋滋
有备无患,有恃无恐
挨家挨户,挨家逐户
安靖,安静
沐浴,洗澡
入彀,入网
减弱,减轻
喜气洋洋,眉飞色舞
学堂,学校
形势,形象
心腹,相知
细微末节,细枝末节
易如反掌,若烹小鲜
聚会,聚合
家殷人足,家衍人给
一鳞半甲,一鳞片爪
人言啧啧,议论纷纷
买笑寻欢,寻欢作乐
言听事行,言听计从
街谈巷说,街谈市语
析珪判野,析珪胙土
详尽,详细
安全,安闲
泄漏,线路
因循守旧,墨守成规
巨大,雄伟
行军动众,行师动众
目睹,眼见
姣好,美丽
积攒,积累
意前笔后,意在笔先
一哄而散,接踵而至
心惊肉跳,心有余悸
响彻云霄,游响停云
心寒胆战,心惊胆寒
希罕,稀少
惊慌失措,惊慌失色
一触即发,箭在弦上
奸诈,阴险
原故,由来
叶落归根,饮水思源
忧愁,郁闷
梦幻,虚幻
惺忪,朦胧
游水,游泳
言类悬河,言若悬河
计日以俟,计日而俟
家给人足,家给民足
秀美,秀逸
矮人看戏,矮子看戏
弥漫,烟煴
严俊,严苛
一丝不苟,谨小慎微
意在笔先,意在笔前
一言为重,一言千金
美观,雅观
愚蠢,迂曲
记忆,记忆
如虎添翼,如虎生翼
日常,闲居
俊丽,俊俏
云开雾散,云消雾散
以防不测,有备无患
街谈巷议,街谈巷语
稽察,稽查
义形于色,义愤填膺
意望,愿望
依期,如期
坚忍,坚硬
慢条斯理,有条不紊
相同,肖似
人面兽心,居心叵测
仰求,央求
寻事生非,惹是生非
举目无亲,鳏寡孤惸
建壮,雄厚
扬汤止沸,饮鸩止渴
沵沵,沵澷
人生如寄,人生若寄
默认,默许
激扬清浊,激浊扬清
兴趣,意思
允许,许诺
因人而异,因地制宜
急惊风撞着慢郎中,急惊风遇着慢郎中
凶猛,犀利
吉光片羽,吉光片裘
劫掠,洗劫
经由,经过
玉石俱摧,玉石皆碎
冤屈,冤枉
炎夏,炎热
拘押,羁系
简练,精粹
摇羽毛扇,摇鹅毛扇
境界,意境
暗疾,隐疾
习以为常,家常便饭
截然不同,迥然相异
艰苦,艰难
阴晦,阴雨
柔顺,软弱
一脉相传,一脉相承
佣金,佣钱
积聚,聚积
先行者,先驱
接收,汲取
一无所知,一物不知
幼小,弱小
聚会,集会
眉飞目舞,眉飞色舞
矮人看场,矮人看戏
计较,较量
悠长,细长
悬崖勒马,迷途知返
偃旗息鼓,鸣金收兵
养儿防老,有备无患
寂静,默默
压抑,抑低
形容,描写
敬慕,景仰
一差二讹,一差二误
人为,薪金
解职,解聘
兴起,崛起
拘押,监禁
衣香髻影,衣香鬓影
九霄,烟消云散
修理,修补
削足适履,因噎废食
有财有势,有钱有势
允诺,应承
心狠手毒,心狠手辣
阴沉,阴霾
心照不宣,心领神会
面如傅粉,面如冠玉
见猎心喜,跃跃欲动
聚拢,聚积
目力,眼力
如花似玉,如花似锦
洁净,洁白
小品,漫笔
进退维亟,进退维谷
坚毅,坚韧
有意,用意
预感,预见
忙中有失,忙中有错
修理,修饰
音韵,韵律
家无儋石,家无担石
安步,徐行
蛮烟瘴雨,蛮烟瘴雾
学习,进修
泯灭,消费
元元本本,原原本本
月给,月薪
日积月累,日积月聚
息灭,湮灭
居心,蓄谋
慕名而来,慕名而至
举鼎绝脰,举鼎绝膑
应付自如,应付裕如
弥散,迷漫
一切,悉数
秘而不宣,秘而不泄
溢美之言,言过其实
安息,安歇
名不副实,名高难副
玄教,玄门
热中,热枕
优游,闲逸
暗藏玄机,玄机暗藏
忙碌,辛劳
友好,友情
见怪,见责
一级,优等
扬扬得意,洋洋得意
尽心竭力,竭尽全力
坚强,坚毅
亚肩叠背,压肩叠背
家喻户晓,门到户说
没皮没脸,没脸没皮
简明扼要,要言不烦
喜爱,心爱
精华,精彩
一丝一毫,一分一毫
样板,模范
运开时泰,运旺时盛
意思意思,有趣
一时半刻,一朝一夕
下降,降低
魅力,魔力
信而有征,有凭有据
境地,境界
演化,演变
以柔制刚,柔能克刚
一本万利,渔人之利
遗臭万载,遗臭无穷
俊美,艳丽
漫天开价,漫天要价
戒备,警惕
娇傲,骄气
名满天下,如雷贯耳
假诺,若是
毛举细务,毛举细故
休戚与共,玉石俱焚
急急巴巴,急急忙忙
行尸走肉,行尸走骨
言听计用,言听计行
驿寄梅花,驿路梅花
消耗,消费
心猿意马,心神恍惚
养痈成患,养痈成患
丫头,丫鬟
泯灭,消磨
秀雅,绚丽
面有菜色,面黄肌瘦
一面之款,一面之识
心如刀绞,心如刀锯
聚合,集中
人困马乏,精疲力尽
憬悟,觉醒
监仓,监牢
兴奋,激动
如坐云雾,如堕烟海
兴替,荣枯
密锣紧鼓,紧锣密鼓
狡滑,狡黠
应允,愿意
按甲休兵,按甲寝兵
满腔热忱,热血沸腾
劫夺,洗劫
心灰意懒,意懒心灰
消溶,溶化
幽闲,闲散
奸滑,奸险
借鉴,模仿
锦绣乾坤,锦绣河山
余存,孑遗
监仓,监狱
下流,下贱
教学,教授
盈余,节余
夏历,旧历
人山人海,挨山塞海
一马当先,遥遥领先
有味,隽永
九死一生,安然无恙
简易,简略
挨肩并足,挨肩擦背
心狠手毒,心辣手狠
技巧,技艺
稀少,稀疏
依恋,迷恋
惊惶失措,面不改色
泯没,消灭
养痈遗患,养虎伤身
游刃有余,目牛无全
信口开呵,信口开喝
一石两鸟,一箭双雕
寻常,循常
仍然,如故
急不及待,急不可耐
一手一脚,一手一足
揭发,检举
原意,喜悦
坚决,坚毅
交兵,交锋
按甲寝兵,解甲归田
颐养精神,颐精养神
依翠偎红,倚翠偎红
紧急,进犯
模棱两可,模棱两端
俊杰,英豪
按劳分配,按劳取酬
凶恶,凶悍
明净,雪白
秀而不实,虚有其表
一腔热血,满腔热枕
讥刺,讥笑
幸运,运气
养家活口,养家糊口
矜智负能,矜能负才
应急,济急
皎洁,皎皎
入神,入迷
一声不吭,一言不发
明珠投暗,明珠暗投
聚积,集合
萌发,萌生
减省,节省
禁止,胁制
用场,用途
奸滑,油滑
严冬,严寒
校对,校正
坚持,相持
奸巧,奸险
纡朱拖紫,腰金拖紫
精细,精采
一语说破,一针见血
敬爱,爱慕
面目一新,面目全非
油滑,狡猾
消极,绝望
熙来攘往,熙熙攘攘
进贤退佞,进贤退奸
言不由中,言不由衷
容光焕发,满面红光
一唱一和,遥相呼应
人人自危,人心惶惶
虚张声势,虚晃一枪
有层有次,有条不紊
仍然,已经
一五一十,如数家珍
一口道破,一语道破
嚼穿龈血,嚼齿穿龈
热忱,热诚
遗簪堕履,遗簪堕屦
一起,沿路
燕舞莺啼,莺歌燕舞
希奇,希罕
尽忠报国,精忠报国
新交,新友
一团漆黑,一塌糊涂
银样蜡枪头,银样镴枪头
纠合,结合
急促,急切
安闲,幽闲
信口开河,信口胡言
精湛,精美
人微望轻,人微言轻
如火如荼,热热闹闹
安分守己,隐世无争
坚强,矍铄
喧闹,热烈
圆通,油滑
借题发挥,小题大做
暗沟,阴沟
尽兴,尽情
懊恼,沮丧
掩护,掩盖
义形于色,喜形于色
进退两难,进退触篱
寻视,巡逻
元帅,元戎
敬而远之,若离若即
明公正义,明公正气
日中则昃,月盈则亏
凶恶,蛮横
应允,应许
心有余而力不足,爱莫能助
宣闹,热烈
解说,讲明
凶猛,猛烈
默化潜移,默转潜移
性子,性情
决斗,角斗
阴灵,阴魂
限制,限定
弥漫,漫溢
优异,优秀
俊俏,秀美
仰慕,向慕
刖趾适屦,因噎废食
俊逸,潇洒
锐意进取,马不停蹄
意义,意思
允许,许可
喜讯,捷报
心死,绝望
杳无信息,杳无音讯
言听计从,言听计用
较如画一,较若画一
安乐,安定
坚甲利刃,甲坚兵利
相庄如宾,相待如宾
愿望,欲望
截然有异,迥然不同
冗忙,忙碌
拥戴,爱惜
一同,一起
心急如焚,心急火燎
易如反掌,易如拾芥
险峻,险恶
洁白,皎洁
井井有条,有条不紊
坚固,坚忍
惊喜欲狂,惊喜若狂
举不胜举,举不胜举
永世,永恒
寻查,巡逻
热中,热心
一斑半点,一班半点
小看,渺视
狭小,狭隘
急人之困,急人之难
卖俏行奸,行奸卖俏
目不暇接,目不给视
怨声载道,怨天忧人
用舍行藏,用行舍藏
俭朴,减省
细大不捐,语焉不详
亚肩迭背,挨肩迭背
油头滑脑,油腔滑调
映现,显示
巡查,巡缉
急起直追,迎头赶上
消除,淹没
救火投薪,救焚投薪
炫玉自售,衒玉求售
精制,精美
异地,异域
安闲,闲逸
一字一句,一字一板
今是昨非,今非昔比
目眩神摇,目眩魂摇
依依不舍,依依难舍
目下,目前
一决雌雄,一较高下
言之无信,言而无信
精深,精湛
若有所失,茫然若失
贻笑大方,遗笑大方
局面,形式
一唱一和,一拍即合
纠纷,纠结
纡青拖紫,腰金拖紫
美丽,锦绣
心田,想
洗刷,洗濯
瞎扯,瞎说
精巧,纤巧
远走高飞,金蝉脱壳
明确,鲜明
没没无闻,默默无闻
一哄而散,一哄而起
悒悒不乐,悒悒不欢
喜眉笑目,喜笑颜开
举不胜举,星罗棋布
喜逐颜开,笑逐颜开
坚贞,将强
认贼为子,认贼作父
机敏,机智
宴安鸠毒,燕安鸩毒
忙,忙乱
一言九鼎,一诺千金
勉励,激发
卖力,用心
与世隔绝,渺无人烟
泯没,淹没
挨打受气,挨打受骂
显明,鲜明
心照不宣,胸有成竹
严厉,严格
下落,下跌
决然,已然
举目四望,极目远眺
一旦一夕,一朝一夕
桀黠,狡滑
热气腾腾,热火朝天
脚不沾地,脚不点地
节减,节流
殉国,牺牲
忙,辛劳
一岁再赦,一岁载赦
傲卒多败,骄者必败
安放,有计划
一刀两断,薪尽火灭
人所不齿,遗臭万代
陨泣,饮泣
咬定牙关,咬紧牙关
校正,矫正
倦世,厌世
一面之词,一面之说
慵倦,慵困
目光如豆,目光短浅
心不在焉,心神不定
举直措枉,举直错枉
一言九鼎,言出如山
允许,应许
仅此而已,如此而已
心思,心绪
几何,几多
喧腾,喧闹
见仁见智,见智见仁
一纸空文,虚无飘渺
木料,木材
精密,精美
哀鸿遍地,哀鸿遍野
接连,相连
希罕,稀奇
凶残,蛮横
描写,描摹
因由,源由
压制,抑制
因缘,缘分
假使,假如
一世,一生
挨冻受饿,挨饿受冻
衣冠优孟,鹦鹉学舌
热诚,血忱
云窗雾槛,云窗雾阁
相貌,面貌
一律,一概
雪案萤窗,雪窗萤火
桀敖不驯,桀骜不恭
向隅而泣,唉声叹气
交卸,交接
一窝蜂,一窝风
俊俏,秀丽
一丝不苟,一毫不苟
精巧,精美
心折,心服
悬梁刺股,映雪读书
严重,要紧
人性,人道
喜形于色,喜笑颜开
简略,简陋
学则不固,学无止境
摸索,研究
宣战,讲和
谀媚,阿谀
坚定,坚贞
癣疥之疾,纤芥之疾
积习沉舟,聚蚊成雷
有目无睹,有眼无瞳
凶悍,桀骛
人穷志短,马瘦毛长
详备,详细
借袒铫挥,隐晦曲折
优柔,柔软
消散,消逝
一面之交,一面之款
目定口呆,目睁口呆
心中有数,心里有底
安分守己,脚踏实地
敬而远之,灸手可热
暗记,记号
悉力,极力
心乱如麻,心神不定
积羽沉舟,蚁穴溃堤
一望无际,漫无边际
洁己从公,洁己奉公
冥思遐想,绞尽脑汁
心力交瘁,精疲力竭
机会,机遇
安邦定国,济国安邦
兴奋,激昂
遗簪堕履,遗簪弊屦
集中,集结
厌旧喜新,喜新厌旧
人喊马嘶,人欢马叫
矮垛垛,矮墩墩
如法炮制,萧规曹随
佣人,家丁
暗害,谋杀
兴高采烈,喜上眉梢
以屈求伸,以退为进
仍旧,如故
金榜挂名,金榜题名
交谊,有爱
心劳意攘,心烦意乱
惊风怒涛,惊风骇浪
禁受,经受
摇头摆尾,摇头晃脑
修建,修筑
减削,节流
心驰神往,馨香祷祝
人间,阳世
喜报,捷报
奄奄一息,淹淹一息
意会,融会
刖趾适履,削足适履
依样画葫芦,依葫芦画瓢
减省,节俭
凶恶,野蛮
安祥,安谧
借债,借款
一成不变,萧规曹随
哀鸿遍野,民不聊生
密谋,暗杀
胁迫,要挟
洗礼,浸礼
饔飧不给,饔飧不饱
依赖,依靠
形式,样式
一哄而散,源源而来
爱才如命,爱才若渴
一无所有,家贫壁立
一成不变,沿袭旧规
一了百了,一了百当
交集,焦躁
心快口直,心直口快
相会,相逢
心花怒发,欣喜若狂
显祖扬名,显祖扬宗
压制,压迫
计划,谋略
及其,极端
目中无人,若无旁人
安乐,安宁
一望而知,泾渭分明
一扫而空,一网打尽
爱戴,爱护
有意,蓄谋
希图,有计划
兴妖作怪,惹是生非
热心,热忱
夜以接日,夜以继昼
民安物阜,民康物阜
惊呀,惊愕
羞怯,腼腆
日中必昃,日中必移
安排,安放
凶暴,凶残
言外之意,音在弦外
燕颔虎头,燕颔虎颈
弥天大祸,灭顶之灾
喜不自胜,喜出望外
描摹,描画
揭露,泄露
消弭,消释
效率,效能
摩拳擦掌,跃跃欲试
兴亡,荣华
哀伤,哀思
激怒,激愤
形状,样式
姣好,秀丽
沿流溯源,沿流讨源
激情,热枕
溶解,融化
