剧本,脚本
坚忍不拔,坚持不懈
洽商,谈判
无人不晓,赫赫有名
教养,教授
五内如焚,五内如裂
色如死灰,色若死灰
无孔不入,无空不入
蹑屩担簦,蹑蹻担簦
天差地别,截然不同
失魂落魄,魂飞魄散
侍者,跑堂
尖锐,明锐
觊望,觊觎
神志,神态
倒行逆施,逆行倒施
目中无人,目空四海
无尽,无穷
添油加醋,添盐着醋
决定,决议
巧言令色,静言令色
竞走,赛跑
片纸只字,片言只语
混浊,混淆
德性,道德
三朋四友,狐朋狗友
伪币,假票
大富大贵,大红大紫
生疏,陌生
交代,打发
土崩瓦解,豆剖瓜分
大发雷霆,气急败坏
九囿,九有
惦念,惦记
描画,描述
停刊,停版
忸怩,腼腆
驾御,驾驭
模糊,迷糊
惧怕,畏俱
翘望,翘首期盼
体验,经历
井水不犯河水,是非分明
亲密,密切
失事,误事
纨绔子弟,花花公子
寒耕暑耘,寒耕热耘
添枝加叶,添枝增叶
诘问,诘难
外观,外面
戴天蹐地,戴玄履黄
唯命是从,敬谨如命
俭省,扑素
期骗,骗取
买空卖空,投机取巧
独木不成林,独木不林
难分难解,难解难分
京都,畿辇
牵强附合,生拉硬扯
巧取豪夺,敲骨吸髓
栋梁之材,瑚琏之器
施主,檀越
简明,精炼
回想,纪念
权力,权益
谋害,迫害
弄脏,污秽
火急,遑急
调整,调节
聚集,集中
兢兢业业,埋头苦干
倒横直竖,颠三倒四
生死之交,莫逆之交
商榷,谈判
丢三拉四,马马虎虎
疾苦,贫困
明珠弹雀,随珠弹雀
贫瘠,贫饔
厚道,敦厚
纠正,订正
无冬无夏,无间冬夏
讥刺,讥讽
判若鸿沟,泾渭分明
叫嚣,哗闹
浑身是胆,胆大如斗
妙策,巧计
寝食不安,食不甘味
鼎足而三,鼎足而立
庆祝,纪念
舒展,舒张
代替,取代
千钧一发,危在旦夕
齐足并驰,齐足并驱
委屈,委曲
屁滚尿流,片甲不留
曲懋,曲糵
寿陵匍匐,邯郸学步
解囊相助,解衣缩食
磨刀霍霍,磨砺以须
大动干戈,大张挞伐
目光如炬,目光炯炯
伸直,挺直
唆使,教唆
无穷,无限
鸡飞狗走,鸡飞狗跳
无微不至,精细入微
实验,死亡实验
劝说,挽劝
频仍,频繁
大刀阔斧,大张旗鼓
委托,托付
天长地久,矢志不移
坚壁清野,焦土政策
书信,书札
饿殍遍野,饿莩遍野
呼唤,呼喊
简便,轻便
善始善终,慎终于始
遣词措意,遣辞措意
矢口否认,矢口抵赖
取利,牟利
妙手回春,起死回生
盘石之安,磐石之安
芜秽,荒废
惧怕,畏缩
大纲,提要
文武兼备,文武兼资
模型,模子
时节,节令
拖延,缓慢
气派,气魄
绝处逢生,逃出生天
丧魂失魄,神不守舍
弧线,曲线
独具匠心,独辟蹊径
和缓,平和
调治,调节
多事之秋,多灾多难
绵延,蜿蜒
情形,景象
填塞,迷漫
七手八脚,手足无措
谦和,谦逊
情同手足,深情厚谊
举手投足,轻而易举
民不聊生,民穷财尽
平常,平日
侵害,进犯
是非曲直,青红皁白
受孕,怀胎
决心,顶多
探求,物色
局部,局限
九死一生,南征北战
停止,截止
披肝沥胆,推心致腹
曲高和寡,水清无鱼
健壮,健朗
始末,委曲
同日而言,同日而语
渭阳之思,渭阳之情
犬马之力,犬马之劳
具备,具有
东碰西撞,东走西撞
恃强凌弱,恃强欺弱
惊耳骇目,惊见骇闻
挽救,调处
东零西散,东零西落
墨守成规,食古不化
听天由命,无所作为
模糊,糊涂
天性,天赋
惊慌失措,目瞪口呆
内助,太太
情性,情趣
忽然,顿然
地痞,泼皮
浓妆,浓艳
填充,填补
火急,紧迫
互通有无,取长补短
忙月,旺月
倘诺,假设
杀人如麻,视如草芥
天打雷击,天打雷劈
手腕,门径
尸身,尸首
握住,束缚
万人空巷,万头攒动
无孔不入,无懈可击
盲从,顺从
气势磅礡,气壮山河
声嘶力竭,大声疾呼
失容,失色
河干,河畔
强迫,欺压
吉人天相,恶有恶报
讨好,趋奉
街谈巷议,街谈巷说
后进,晚生
借口,托言
点火,点燃
冒死,拼命
吮疽舐痔,吮痈舐痔
亭亭玉立,袅袅婷婷
满腹经纶,经纶满腹
横眉怒目,横眉瞪眼
金屋藏娇,金屋贮娇
倾斜,歪斜
委以心腹,披肝沥胆
熟悉,熟稔
切近,贴近
拿腔作势,拿腔做势
市情,市面
担当,担负
伤害,侵犯
披肝沥胆,推心置腹
杀绝,肃清
定命,定数
三亲六故,三亲六眷
居功自傲,恃功矜能
妄想,幻想
屈服,抵抗
特地,特意
蜻蜓点水,轻描淡写
世风日下,每况愈下
文坛,文学界
弹冠相庆,鸡犬升天
结子,结识
鸠僭鹊巢,鸠居鹊巢
嘉奖,奖励
潜藏,遁藏
藕连丝断,难舍难分
大摇大摆,神气十足
少间,片刻
闻风而动,闻风远扬
健壮,强壮
歼灭,袪除
湿淋淋,湿漉漉
打劫,抢夺
豆分瓜剖,豆剖瓜分
面如土色,面无人色
弹冠相庆,额手称庆
合意,合适
妙趣横生,情趣横生
惊惶,惊惶
磐石之固,磐石之安
教导,教授
批评,谴责
扫墓,省墓
好像,就像
大局,时势
排除万难,誓死不二
声泪俱下,痛哭流涕
全璧归赵,完璧归赵
三军,全军
坚韧,稳固
文告,通告
奸巧,狡猾
岁丰年稔,岁稔年丰
千真万确,确凿不移
退兵,退军
丧祭,吊唁
混世魔王,纨绔子弟
好吃懒做,贪吃懒做
计划,讨论
十室九空,饿莩遍野
亲亲热热,卿卿我我
神情,神色
生吞活剥,食古不化
卖友求荣,损人利己
万家生佛,生佛万家
万箭攒心,五内俱焚
晶体,机警
乔妆改扮,乔装打扮
亲上加亲,亲上成亲
接收,接管
衰颓,颓败
恬淡,澹泊
欺诳,欺骗
忽地,忽地
厚情,多情
含羞,怕羞
含羞,畏羞
极刑,死罪
欢欣鼓舞,眉飞色舞
平日,素日
明效大验,明验大效
刀枪入库,河清海晏
尔后,而后
艰辛,艰难
含情脉脉,温情脉脉
桀骜不羁,桀骜不逊
岛瘦郊寒,郊寒岛瘦
活龙活现,绘声绘色
划一不二,说一不二
屁滚尿流,屎滚尿流
侵掠,强抢
岌岌可危,生命垂危
回天乏术,回天无力
为虎作伥,为虎傅翼
决裂,瓦解
妒能害贤,妒贤嫉能
挑三拨四,调三窝四
偷奸取巧,投机取巧
黍油麦秀,黍离麦秀
汇合,汇注
十分,极端
叛逆,起义
托词,托辞
家徒四壁,家徒壁立
惊涛巨浪,骇浪惊涛
大度包容,大度汪洋
齐心协力,齐心戮力
举措失当,事倍功半
巧辩能言,能言巧辩
耳顺之年,花甲之年
短小精干,短小精悍
天无二日,天无二日
泰极生否,泰极而否
偷寒送暖,问寒问暖
审问,鞫问
奇货可居,待价而沽
判不可摇,南山可移
怒目,横目
破损,破碎
贫病交加,饥寒交迫
威望,权威
望风披靡,节节败退
四序,四时
判别,鉴别
东风吹马耳,无动于衷
清理,算帐
单薄,微薄
孑然一身,茕茕孑立
完善,美满
惊悸,惊惧
浆酒藿肉,浆酒霍肉
拖泥带水,牵丝攀藤
神不守舍,神不附体
畏缩,胆寒
千载一会,千载一逢
回来,回顾
祸端,祸胎
东拉西扯,谈天说地
盛筵必散,盛筵难再
情意,深情
穷途末路,道尽途穷
挑拨离间,推涛作浪
千万买邻,千钱买邻
煞费苦心,绞尽脑汁
趟浑水,蹚浑水
恍然大悟,豁然贯通
汉典,而已
外售,外销
敬重,钦佩
打发,调派
恶疾,顽疾
五光十色,色彩斑斓
邯郸匍匐,邯郸重步
汗牛充栋,积简充栋
判定,剖断
摸索,试探
情切,贴近
妄自尊大,旁若无人
派别,派系
短命,短寿
片瓦不存,片瓦不留
冬衣,冬装
偏僻,罕见
问好,问安
堆集,聚积
明净,皎皎
稳重,端庄
名望,声誉
披星带月,披星戴月
面庞,面貌
企图,贪图
华衣美食,锦衣玉食
怠慢,轻视
神气,神色
计日以待,计日以期
穷苦,贫窭
接济,救援
穷猿奔林,穷猿投林
声价十倍,声价百倍
灯红酒绿,金迷纸醉
极力,死力
文章山斗,文章巨公
痛快,酣畅
汇集,聚集
胡搅蛮缠,蛮横无理
强烈,浓烈
佻达,轻浮
目眩头昏,目眩头晕
推涛作浪,火上加油
实行,试验
宁可,宁愿
得寸进尺,漫无止境
畏俱,畏怯
敌我矛盾,阶级矛盾
境况,情状
劫夺,抢夺
登时,随即
堂堂皇皇,明火执仗
耸峙,送礼
假冒,冒充
失望,绝望
含垢忍污,含垢忍耻
帏箔不修,帷箔不修
望风而逃,望风而遁
丢三忘四,丢三落四
趋势附热,趋炎附热
七颠八倒,颠三倒四
多半,大都
荒诞不经,荒谬绝伦
警戒,鉴戒
屈从,投降
同心同德,同心戮力
举足轻重,无关大局
夹枪带棍,话中有话
品德,道德
眉开眼笑,眉花眼笑
天真烂漫,活泼天真
大惑不解,莫名其妙
减少,淘汰
大进,猛进
无尽,无限
设备,设置
递加,递增
害病,生病
望而却步,望而生畏
疏朗,舒畅
为难,刁难
拘留,拘系
煞有介事,盛气凌人
商号,商店
举荐,推选
攀爬,攀缘
旗开得胜,旗开马到
水汪汪,水灵灵
结束,结果
旌旗蔽天,旌旗蔽日
佳音,捷报
蜷曲,蜷缩
文韬武略,经韬纬略
内涵,底蕴
清贫,穷苦
丁一卯二,丁是丁，卯是卯
飘扬,飘零
大师,巨匠
加官晋爵,金榜题名
铭刻心骨,铭心刻骨
拘押,拘系
头昏脑眩,头昏脑胀
大名鼎鼎,赫赫之名
升高,提升
遣散,驱逐
穷困,窘迫
拘押,监管
凸显,突显
击节叹赏,叹为观止
拼命,拼死
鲸波鳄浪,鲸波鼍浪
内外交困,内忧外患
精华,精粹
弹劾,毁谤
事过境迁,记忆犹新
万死不辞,视死如归
夺目,精明
丧失,耗损
家散人亡,家破人亡
得意扬扬,得意洋洋
竞争,竞赛
王冠,皇冠
欢喜,欢欣
气吞山河,气壮山河
伪君子,假道学
忽视,藐视
大相径庭,泾渭分明
目使颐令,目指气使
启发,启蒙
鸡犬不宁,鸡狗不宁
杞人忧天,杞人忧天
交托,委托
气冲牛斗,气贯长虹
呆板,机械
温存,温柔
奇特,特殊
见机而作,见机行事
汗牛充栋,汗牛塞屋
恼怒,气愤
教养,教学
怀宝迷邦,怀道迷邦
抢救,救助
年代,年头
筋疲力尽,筋疲力竭
五彩斑斓,五彩缤纷
悄然,静静
温情,温柔
骄傲,骄气
男大当娶,男大当婚
迫不及待,迫在眉睫
式样,神情
决斗,纠纷
神机妙算,锦囊妙计
为德不卒,为德不终
万古流芳,万古留芳
危机,危险
抉择,拣选
挽回,挽救
和议,契约
殚精毕力,殚精竭力
泉源,起源
熟若无睹,视而不见
死亡,死灭
狐鸣鱼书,狐鸣鱼出
木人石心,铁石心肠
特异,起义
积少成多,集腋成裘
惊诧,骇怪
妙笔生花,曲尽其妙
探寻,探求
丢弃,甩掉
书信,函牍
大彻大悟,大梦初醒
千载一逢,千载一遇
视如敝屣,视如草芥
大败亏输,损兵折将
浑浑噩噩,混混沌沌
厄运,恶运
黑呼呼,黑洞洞
名不虚传,当之无愧
权衡利弊,权衡轻重
时过境迁,物是人非
解说,诠释
接踵而至,接连不断
穷苦,贫寒
迷濛,迷茫
党首,首脑
琴瑟不调,琴瑟失调
平和,平易
少有,少见
换取,换得
全神贯注,收视返听
刀耕火种,火耨刀耕
巧言令色,花言巧语
骄侈暴佚,骄奢淫佚
声势,声威
炯炯有神,目光如炬
批判,批驳
到差,就职
溯流穷源,溯源穷流
聚集,集会
目不斜视,聚精会神
击毙,枪毙
碰劲,碰巧
清亮,清澈
彷徨,盘桓
外地,当地
强暴,强横
沙滩,海滩
当前,目前
敬佩,敬爱
局势,时局
降尊临卑,降贵纡尊
假造,杜撰
洽商,洽谈
决心,决意
单位,单元
秦楼楚馆,青楼楚馆
减削,节俭
情深义重,深情厚谊
提升,提拔
金口御言,金口玉言
同砚,同窗
金碧辉煌,雕栏玉砌
威胁,恫吓
经久不息,经年累月
外表,外貌
蓦地,陡然
积压,积存
低声密谈,窃窃私语
全始全终,始终如一
面善,面熟
轻狂,轻薄
刷新,鼎新
缺乏,贫乏
无所适从,莫衷一是
胆破心寒,胆破心惊
动员,启发
忘却,忘怀
平日,平时
拒绝,推迟
祁奚之举,祁奚之荐
水火之中,火热水深
神思恍惚,神魂颠倒
外刚内柔,外强中干
缉捕,逮捕
培育,提拔
倏然,忽然
十足,实足
惊慌失措,手足无措
教员,教练
权利,权利
七步成诗,五步成诗
泥首,顿首
后生可畏,大器晚成
娇娆,美丽
奇谈怪论,胡言乱语
和蔼,讲理
懦夫,胆小鬼
危于累卵,岌岌可危
恨相知晚,恨相见晚
免除,受命
偏幸,偏心
好事多磨,好梦难成
巨头,巨子
穷乡僻壤,荒郊野外
失败,铩羽
文章山斗,文章魁首
失言,食言
华丽,豪华
计划,谋划
明了,通晓
恶人,歹徒
四海为家,居无定所
急脉缓受,急脉缓灸
合上,合拢
商议,计划
接受,接管
恩深义重,恩重如山
大公无私,天公地道
名公巨卿,达官贵人
警告,警备
凝滞,结巴
年久月深,年深月久
进击,进攻
含混,蒙胧
井蛙之见,鼠目寸光
亲昵,密切
同德同心,同心同德
奇怪,奇特
挑战,搦战
儿女夫妻,结发夫妻
亲如手足,情同手足
教化,陶染
合情合理,情有可原
前景未卜,前途未卜
声调,腔调
得意洋洋,飘飘欲仙
囚系,拘押
收买,进货
兽类,禽兽
轻口薄舌,轻嘴薄舌
丢掉,甩掉
无为而治,无为自化
切确,精确
互助,配合
见死不救,见溺不救
介意,当心
结实,踏实
偷梁换柱,批红判白
卧虎藏龙,地灵人杰
和善,和婉
霜露之思,霜露之感
惊讶,惊讶
核对,核查
水乳交融,难分难解
损人利己,损人益己
滂沱,滂湃
他日,未来
怯懦,怯生生
完全,通盘
刁滑,狡黠
嘉言善状,嘉言懿行
交战,交手
特殊,迥殊
耳边风,马耳东风
奇幻,魔幻
聚合,荟萃
决一胜负,决一雌雄
单子,票据
举棋不定,当断不断
披星戴月,栉风沐雨
借风使船,见风使舵
轻口轻舌,轻嘴薄舌
吞吞吐吐,含混其词
片瓦不存,片瓦无存
同心协力,同心叶力
对消,抵消
挖苦,讥刺
含情脉脉,脉脉含情
无所顾忌,肆无忌惮
惊异,骇怪
俗气,平凡
痛苦,祸患
伙伴,同伙
明朗,爽朗
扫除,解除
朴素,素净
刀耕火种,刀耕火耨
痛快,舒服
惊慌,惶恐
少女怀春,情窦初开
五洲四海,五湖四海
讨论,谈论
默换潜移,默转潜移
欢天喜地,眉开眼笑
精深,精良
万分,极端
挖苦,讥嘲
傻瓜,呆子
同类相求,情投意合
互助,合营
动听,好听
圈套,骗局
搜罗,网罗
天寒地冻,滴水成冰
韬戈偃武,韬戈卷甲
魂不附体,魂飞天外
潜濡默化,潜移默化
厚今薄古,竞今疏古
舒服,舒适
觉悟,觉醒
乞助,求助
简单,轻易
水滴石穿,积习沉舟
疏弃,荒芜
大模大样,无所忌惮
怀想,眷念
大公无私,急公好义
深谋远虑,谨小慎微
奸商,市侩
同心同德,同心并力
没世无闻,默默无闻
赔礼,道歉
深邃,神秘
退却,退让
田产,田地
敲牛宰马,杀猪宰羊
万众一心,万全之策
十足,绝对
铜墙铁壁,铜山铁壁
唆使,迫使
无思无虑,清心寡欲
和睦,温和
生事,闹事
破裂,碎裂
欺善怕恶,欺弱怕强
微小,眇小
厚貌深情,厚貌深辞
点头哈腰,诺诺连声
孰不可忍,深恶痛绝
铁画银钩,铁画银钩
打击,抨击
横眉竖眼,青面獠牙
代劳,代理
神色自若,谈笑自若
千钧一发,迫不及待
完结,结果
坚定,坚毅
外交,社交
唆使,煽动
慰劳,请安
十手所指,千人所指
伤害,虐待
千条万端,千条万缕
荒诞,荒谬
束手就殪,束手待毙
和煦,温存
偷生,贪生
师傅,师父
书生,文士
借刀杀人,借剑杀人
前呼后应,首尾相应
强抢,打劫
商榷,商讨
名贵,罕见
停息,停歇
万念俱灰,灰心丧气
惊惶失措,束手无策
漂荡,飘动
交付,托福
摹本,模本
斗量车载,漫山遍野
停留,耽搁
会聚,聚积
免强,强迫
气冲牛斗,气吞山河
警备,警觉
奢念,奢望
停止,间歇
市井之徒,市井小人
十全十美,精美绝伦
和蔼,随和
失魂落魄,魂不守舍
回旋,扭转
俭朴,节约
投机,谋利
倏忽,倏然
倔强,坚定
漠视,藐视
欢欣,欢腾
无边无垠,无边无际
警句,警语
横行不法,横行霸道
罕有,罕见
囚禁,监禁
申明,说明
互换,交换
望而生畏,视为畏途
念念不忘,梦寐不忘
平和,平宁
借券,借条
结束,遣散
青眼,青睐
和缓,松弛
跌脚搥胸,跌脚搥胸
厮杀,拼杀
明明,清楚
大意,大要
商号,店肆
彷徨,逗留
急迫,遑急
升空,升起
取得,获得
千真万确,毋庸置疑
都会,都邑
东挪西借,东挪西凑
打成一片,浑然一体
强劲,强盛
佳,女子
经过,进程
得不偿失,隋珠弹雀
东张西望,东观西望
时易世变,时移世易
晶体,警备
通权达变,随机应变
断定,确定
无计奈何,无计所奈
杀气腾腾,横眉怒目
外圆内方,外柔内刚
独一无二,独占鳌头
十全十美,浑然一体
泰然自若,神色自若
妥当,适宜
悄悄,阒然
极力,竭力
迷离徜仿,迷离惝恍
大巧若拙,大直若屈
丢魂失魄,失魂落魄
徒劳,徒然
会合,聚集
缓兵之计,金蝉脱壳
惊异,惊讶
听天由命,畏天知命
独力难支,独木难支
地步,气象
启碇,启航
大摇大摆,气宇轩昂
纠合,聚集
生活,生计
大地回春,大地春回
悔之不及,悔之晚矣
铜驼荆棘,铜驼草莽
多愁善感,多愁多病
神色自如,面不改色
滑溜,滑熘
耽搁,耽误
眉花眼笑,眉飞眼笑
精细,精美
荡漾,飘荡
视人如子,视民如子
劝导,疏导
天台,晒台
片甲不回,片甲不归
吐弃,唾弃
侵夺,劫夺
侵吞,侵陵
温席扇枕,温枕扇席
吴牛喘月,蜀犬吠日
势力,实力
探访,调查
瓦解冰消,荡然无存
天壤之别,截然不同
娉娉袅袅,娉婷袅娜
衰颓,颓废
事宜,得当
点睛之笔,画龙点睛
探望,调查
击节称赏,拍桌惊叹
昏厥,昏迷
进退失据,进退无据
杰出,精采
好景不长,昙花一现
唾弃,屏弃
耗费,花费
碰壁,碰鼻
断章取义,望文生义
声应气求,情投意合
扫除,排斥
名实相副,名符其实
生死与共,生死之交
惊惶失措,手忙脚乱
卖头卖脚,抛头露面
豪宕,豪迈
天壤之别,天渊之隔
今世,当代
潢池弄兵,潢池盗弄
温情,温文
清贫,穷困
惊惶失措,提心吊胆
晃悠,晃荡
抢救,救援
贪如虎狼,贪得无厌
品头论足,评头论足
技术,身手
全面,统统
握素怀铅,握素披黄
寒噤,寒战
地步,景色
声嘶力竭,大喊大叫
市井,街市
地大物博,地广人稀
输肝剖胆,输肝沥胆
灯炷,灯芯
怀金垂紫,怀黄佩紫
地动山摇,天塌地陷
担当,接收
文过,涂脂抹粉
平宁,清静
名誉扫地,身败名裂
亲昵,接近
提醒,示意
内乱,内争
腻烦,讨厌
唯我独尊,目无余子
魂亡胆落,魂飞魄散
坚如磐石,砥柱中流
会面,晤面
坦率,坦直
恩重如山,昊天罔极
虎穴龙潭,虎窟龙潭
和蔼,情切
凝望,凝视
渺无人烟,渺无人踪
抛清,撇清
河滨,河边
推到,推翻
死去活来,痛不欲生
说念,谈
盘算推算,计算
清早,清晨
商讨,商议
敬仰,敬爱
汜博,盛大
交手,打仗
佳丽,佳人
混浊,混浊
技俩,花样
记住,记着
三衅三沐,三衅三浴
